epoch,train_loss,val_loss,lr
1,0.5140943303704262,0.48146143555641174,0.0005
2,0.4991253726184368,0.4626651406288147,0.0005
3,0.4825902581214905,0.438981831073761,0.0005
4,0.46268177032470703,0.4182109832763672,0.0005
5,0.44256604462862015,0.39633750915527344,0.0005
6,0.4226500578224659,0.3801085650920868,0.0005
7,0.4078146256506443,0.36743518710136414,0.0005
8,0.39593781530857086,0.35931873321533203,0.0005
9,0.3885659724473953,0.3529163897037506,0.0005
10,0.38293759524822235,0.3491209149360657,0.0005
11,0.3778296038508415,0.3457644283771515,0.0005
12,0.37437283620238304,0.3439711630344391,0.0005
13,0.3722260184586048,0.34198859333992004,0.0005
14,0.3704835958778858,0.34097257256507874,0.0005
15,0.3693837672472,0.3401902914047241,0.0005
16,0.36601827666163445,0.33915016055107117,0.0005
17,0.3657734878361225,0.33860406279563904,0.0005
18,0.36474915221333504,0.3371575176715851,0.0005
19,0.3621854968369007,0.3381231427192688,0.0005
20,0.362300019711256,0.33684930205345154,0.0005
21,0.36046047881245613,0.3364013433456421,0.0005
22,0.3592606484889984,0.3359116017818451,0.0005
23,0.35863520577549934,0.3351164162158966,0.0005
24,0.3585762046277523,0.33478882908821106,0.0005
25,0.3585008420050144,0.33550092577934265,0.0005
26,0.35656893998384476,0.3371540904045105,0.0005
27,0.3562305383384228,0.33463943004608154,0.0005
28,0.35570405796170235,0.3364574909210205,0.0005
29,0.35477032884955406,0.3360355794429779,0.0005
30,0.3545152582228184,0.33591029047966003,0.0005
31,0.3533305265009403,0.33486342430114746,0.0005
32,0.3531663231551647,0.33906877040863037,0.00025
33,0.35141293704509735,0.33388280868530273,0.00025
34,0.3521135449409485,0.3372275233268738,0.00025
35,0.3511778526008129,0.33587387204170227,0.00025
36,0.35168565437197685,0.3361610770225525,0.00025
37,0.35069458559155464,0.3364395499229431,0.00025
38,0.35083625093102455,0.33568230271339417,0.000125
39,0.3500506281852722,0.33625978231430054,0.000125
40,0.3490075394511223,0.33628255128860474,0.000125
41,0.3510681688785553,0.33677273988723755,0.000125
42,0.34976841136813164,0.3362704813480377,0.000125
43,0.35009492188692093,0.3358771800994873,6.25e-05
