epoch,train_loss,val_loss,lr
1,0.512869343161583,0.4737444818019867,0.0005
2,0.4890220910310745,0.4497666656970978,0.0005
3,0.4638412520289421,0.41841620206832886,0.0005
4,0.4390832670032978,0.39335575699806213,0.0005
5,0.41684237495064735,0.37324658036231995,0.0005
6,0.398923646658659,0.3605535924434662,0.0005
7,0.38755007088184357,0.3506328761577606,0.0005
8,0.38098346814513206,0.3492070734500885,0.0005
9,0.3746788948774338,0.3470357060432434,0.0005
10,0.3722652234137058,0.34697872400283813,0.0005
11,0.36863065510988235,0.34453266859054565,0.0005
12,0.36536043882369995,0.3424963653087616,0.0005
13,0.36399973928928375,0.3432033061981201,0.0005
14,0.36194057017564774,0.3432062566280365,0.0005
15,0.3589111492037773,0.34276461601257324,0.0005
16,0.3583597056567669,0.3447158932685852,0.0005
17,0.35777001455426216,0.3408237099647522,0.0005
18,0.3560982123017311,0.34307530522346497,0.0005
19,0.35336610302329063,0.3456261157989502,0.0005
20,0.35265351459383965,0.3433781862258911,0.0005
21,0.35179832950234413,0.3447847068309784,0.0005
22,0.3514811396598816,0.3441541790962219,0.0005
23,0.34885353595018387,0.3449205756187439,0.0005
24,0.3491307646036148,0.3446851968765259,0.00025
25,0.3475659377872944,0.3437069058418274,0.00025
26,0.34702350944280624,0.34407973289489746,0.00025
27,0.3461945131421089,0.346172958612442,0.00025
28,0.3455562926828861,0.34503069519996643,0.00025
29,0.344661645591259,0.3448072373867035,0.00025
30,0.3449048586189747,0.3453487157821655,0.00025
31,0.3425607979297638,0.34675952792167664,0.000125
32,0.34301748871803284,0.34684255719184875,0.000125
33,0.3427751772105694,0.34727197885513306,0.000125
34,0.3433416187763214,0.34517934918403625,0.000125
35,0.3413907289505005,0.34690627455711365,0.000125
36,0.3413425274193287,0.3453798294067383,0.000125
37,0.3411550186574459,0.3454222083091736,0.000125
38,0.34148847311735153,0.34549480676651,6.25e-05
39,0.34100163355469704,0.346548467874527,6.25e-05
40,0.34168724343180656,0.34699758887290955,6.25e-05
41,0.341179758310318,0.3465614914894104,6.25e-05
