epoch,train_loss,val_loss,lr
1,0.5172000378370285,0.47687944769859314,0.00025
2,0.5017643049359322,0.46274760365486145,0.00025
3,0.48923998326063156,0.44813114404678345,0.00025
4,0.4747142381966114,0.43185311555862427,0.00025
5,0.45968586951494217,0.4159674346446991,0.00025
6,0.4436669200658798,0.4009842574596405,0.00025
7,0.4295876957476139,0.38780489563941956,0.00025
8,0.41721224412322044,0.37771713733673096,0.00025
9,0.4086776673793793,0.3677903711795807,0.00025
10,0.40074386820197105,0.3609003722667694,0.00025
11,0.39480727910995483,0.35520806908607483,0.00025
12,0.3891785778105259,0.3508591055870056,0.00025
13,0.38522351160645485,0.3470638394355774,0.00025
14,0.3815451078116894,0.3438623249530792,0.00025
15,0.37964196130633354,0.34105926752090454,0.00025
16,0.376939345151186,0.3392353355884552,0.00025
17,0.3738468997180462,0.33834829926490784,0.00025
18,0.3728010095655918,0.33721795678138733,0.00025
19,0.3724876195192337,0.3362697958946228,0.00025
20,0.3716098852455616,0.33547013998031616,0.00025
21,0.36887091025710106,0.3348222076892853,0.00025
22,0.3672734759747982,0.3337855339050293,0.00025
23,0.3669353500008583,0.33323994278907776,0.00025
24,0.3657558746635914,0.33254194259643555,0.00025
25,0.3641691468656063,0.332489937543869,0.00025
26,0.3632202334702015,0.33238717913627625,0.00025
27,0.3630030155181885,0.3320346474647522,0.00025
28,0.36192844063043594,0.331753134727478,0.00025
29,0.3607265055179596,0.3319184184074402,0.00025
30,0.3603696674108505,0.331509530544281,0.00025
31,0.3603990636765957,0.3308080732822418,0.00025
32,0.3588796742260456,0.3312917947769165,0.00025
33,0.35886242613196373,0.3306042551994324,0.00025
34,0.35808059200644493,0.3312201499938965,0.00025
35,0.35783516243100166,0.330685019493103,0.00025
36,0.3579738289117813,0.33258259296417236,0.00025
37,0.3564268536865711,0.32973960041999817,0.00025
38,0.35643045976758003,0.3313666880130768,0.00025
39,0.35660405829548836,0.33130210638046265,0.00025
40,0.3550456687808037,0.3308519124984741,0.00025
41,0.35450010374188423,0.33082273602485657,0.00025
42,0.35422447696328163,0.3330721855163574,0.000125
43,0.35502300411462784,0.3312739133834839,0.000125
44,0.35373014956712723,0.33142998814582825,0.000125
45,0.35384488478302956,0.3322104215621948,0.000125
46,0.35295218974351883,0.33063772320747375,0.000125
47,0.3519146181643009,0.33155789971351624,6.25e-05
