epoch,train_loss,val_loss,lr
1,0.4878792315721512,0.29069647192955017,0.0004
2,0.4211661294102669,0.2298576980829239,0.0004
3,0.4004936491449674,0.20797210931777954,0.0004
4,0.38457514345645905,0.1957651823759079,0.0004
5,0.3683169682820638,0.1912526786327362,0.0004
6,0.3775145461161931,0.20378325879573822,0.0004
7,0.37032197415828705,0.18866793811321259,0.0004
8,0.3653937379519145,0.18187440931797028,0.0004
9,0.361187311510245,0.18293000757694244,0.0004
10,0.3442740241686503,0.18510712683200836,0.0004
11,0.35434792439142865,0.17118525505065918,0.0004
12,0.3527210329969724,0.1851247400045395,0.0004
13,0.3418464884161949,0.1795945167541504,0.0004
14,0.339251983910799,0.17532657086849213,0.0004
15,0.3550828571120898,0.17885155975818634,0.0004
16,0.3453780983885129,0.17860597372055054,0.0004
17,0.3287036009132862,0.18400418758392334,0.0002
18,0.3470199629664421,0.18192723393440247,0.0002
19,0.3442835609118144,0.18129348754882812,0.0002
20,0.34603943924109143,0.18254950642585754,0.0002
21,0.34341755757729214,0.18443134427070618,0.0002
22,0.33518851300080615,0.1808140128850937,0.0002
23,0.33036502699057263,0.18588808178901672,0.0001
24,0.3357681880394618,0.1810968518257141,0.0001
25,0.3369301954905192,0.1841236799955368,0.0001
26,0.32186293974518776,0.18385186791419983,0.0001
27,0.33926738798618317,0.18492121994495392,0.0001
28,0.3278522292772929,0.1763058453798294,0.0001
29,0.32582417627175647,0.1829337328672409,5e-05
