epoch,train_loss,val_loss,lr
1,0.5133197158575058,0.46939823031425476,0.0004
2,0.4925106652081013,0.4467339515686035,0.0004
3,0.46990689262747765,0.4228774905204773,0.0004
4,0.448269821703434,0.4024428427219391,0.0004
5,0.4288215823471546,0.38297995924949646,0.0004
6,0.4112657904624939,0.36803191900253296,0.0004
7,0.3989856392145157,0.3571131229400635,0.0004
8,0.38929248228669167,0.35067784786224365,0.0004
9,0.3839065507054329,0.34488120675086975,0.0004
10,0.37888434529304504,0.34137189388275146,0.0004
11,0.3755882494151592,0.3393241763114929,0.0004
12,0.37241489067673683,0.3379872143268585,0.0004
13,0.3700072132050991,0.33584722876548767,0.0004
14,0.36795856803655624,0.3342554271221161,0.0004
15,0.36682892963290215,0.3332156836986542,0.0004
16,0.36517075449228287,0.3332768380641937,0.0004
17,0.3627524636685848,0.3322657644748688,0.0004
18,0.362248919904232,0.33261069655418396,0.0004
19,0.362026359885931,0.33231601119041443,0.0004
20,0.36124806851148605,0.3317064046859741,0.0004
21,0.35910262912511826,0.3312775194644928,0.0004
22,0.35779519379138947,0.3304472863674164,0.0004
23,0.35774341598153114,0.33302420377731323,0.0004
24,0.3567993976175785,0.33014655113220215,0.0004
25,0.3551202788949013,0.3310346007347107,0.0004
26,0.3546127378940582,0.33188799023628235,0.0004
27,0.3546074815094471,0.33107757568359375,0.0004
28,0.3535928800702095,0.33146223425865173,0.0004
29,0.3526749275624752,0.33255472779273987,0.0002
30,0.3521227799355984,0.3310108780860901,0.0002
31,0.35242241621017456,0.33112865686416626,0.0002
32,0.35137369483709335,0.331600159406662,0.0002
33,0.35177435725927353,0.33110949397087097,0.0002
34,0.3514126427471638,0.3323112428188324,0.0001
