epoch,train_loss,val_loss,lr
1,0.5043022433916727,0.3788013756275177,0.00025
2,0.4936788355310758,0.32685980200767517,0.00025
3,0.4598155866066615,0.2873004674911499,0.00025
4,0.4326590523123741,0.253083199262619,0.00025
5,0.41297634442647296,0.23157967627048492,0.00025
6,0.3893399437268575,0.2103198617696762,0.00025
7,0.39111004024744034,0.19789814949035645,0.00025
8,0.3721923666695754,0.19226384162902832,0.00025
9,0.37299229204654694,0.1885126680135727,0.00025
10,0.3791579604148865,0.18417197465896606,0.00025
11,0.3656027788917224,0.18722054362297058,0.00025
12,0.3721657916903496,0.1838112324476242,0.00025
13,0.36630620310703915,0.18201646208763123,0.00025
14,0.3731976846853892,0.18141095340251923,0.00025
15,0.3661896636088689,0.18219369649887085,0.00025
16,0.362082377076149,0.1780361533164978,0.00025
17,0.3634456396102905,0.18086805939674377,0.00025
18,0.35801035910844803,0.17525708675384521,0.00025
19,0.35593146582444507,0.1834026724100113,0.00025
20,0.36522985994815826,0.17514650523662567,0.00025
21,0.3535631050666173,0.1799527406692505,0.00025
22,0.35214728613694507,0.1816776841878891,0.00025
23,0.3542621582746506,0.17798703908920288,0.00025
24,0.36015019565820694,0.17704986035823822,0.00025
25,0.34966738522052765,0.17843955755233765,0.000125
26,0.33881281192104024,0.1841033399105072,0.000125
27,0.35590486228466034,0.17885878682136536,0.000125
28,0.3500797351201375,0.17785973846912384,0.000125
29,0.3535288795828819,0.17781631648540497,0.000125
30,0.35487225900093716,0.18065796792507172,6.25e-05
