epoch,train_loss,val_loss,lr
1,0.5142763182520866,0.47294482588768005,0.0003
2,0.4962969794869423,0.4551243185997009,0.0003
3,0.4783087968826294,0.43656349182128906,0.0003
4,0.459959477186203,0.41828998923301697,0.0003
5,0.442207720130682,0.40101146697998047,0.0003
6,0.42486676573753357,0.38523900508880615,0.0003
7,0.41088714823126793,0.37247154116630554,0.0003
8,0.39911341667175293,0.36334434151649475,0.0003
9,0.392301257699728,0.35498031973838806,0.0003
10,0.38556233048439026,0.34934547543525696,0.0003
11,0.3811962455511093,0.3454628586769104,0.0003
12,0.3764491379261017,0.34255293011665344,0.0003
13,0.3741939440369606,0.33978137373924255,0.0003
14,0.37118301168084145,0.33723410964012146,0.0003
15,0.37002022564411163,0.33566567301750183,0.0003
16,0.3681007921695709,0.3352626860141754,0.0003
17,0.36564815416932106,0.33448728919029236,0.0003
18,0.3647732399404049,0.33370986580848694,0.0003
19,0.36455702409148216,0.33387091755867004,0.0003
20,0.3636656776070595,0.3328058421611786,0.0003
21,0.36116059496998787,0.3321724832057953,0.0003
22,0.36017611250281334,0.33222851157188416,0.0003
23,0.35997602716088295,0.3323431611061096,0.0003
24,0.35894956439733505,0.3304442763328552,0.0003
25,0.3573569618165493,0.3311777114868164,0.0003
26,0.3561416082084179,0.331851065158844,0.0003
27,0.356099508702755,0.33055874705314636,0.0003
28,0.35488713160157204,0.3310796618461609,0.0003
29,0.35422372445464134,0.33261242508888245,0.00015
30,0.35401254519820213,0.33092233538627625,0.00015
31,0.3539891839027405,0.33098313212394714,0.00015
32,0.3530034124851227,0.3309384882450104,0.00015
33,0.35324179753661156,0.3305850923061371,0.00015
34,0.35288408398628235,0.3307609260082245,7.5e-05
