epoch,train_loss,val_loss,lr
1,0.5096996054053307,0.3843027949333191,0.0002
2,0.5013803020119667,0.338103711605072,0.0002
3,0.47141413390636444,0.30265840888023376,0.0002
4,0.4448826164007187,0.27148592472076416,0.0002
5,0.42846520245075226,0.24898312985897064,0.0002
6,0.4042213683327039,0.23077304661273956,0.0002
7,0.40196161965529126,0.21635650098323822,0.0002
8,0.3805915539463361,0.20444755256175995,0.0002
9,0.3874101440111796,0.20142458379268646,0.0002
10,0.39165065437555313,0.19248373806476593,0.0002
11,0.37739481776952744,0.19460345804691315,0.0002
12,0.38391394913196564,0.1896979957818985,0.0002
13,0.3747941578427951,0.19265393912792206,0.0002
14,0.3792025074362755,0.18812976777553558,0.0002
15,0.37155047555764514,0.18806082010269165,0.0002
16,0.37447479367256165,0.18504317104816437,0.0002
17,0.3771304115653038,0.19495046138763428,0.0002
18,0.3648320486148198,0.18433061242103577,0.0002
19,0.36352602889140445,0.18697509169578552,0.0002
20,0.3657056614756584,0.1833169013261795,0.0002
21,0.3574354400237401,0.19298626482486725,0.0002
22,0.36273519198099774,0.18395282328128815,0.0002
23,0.35905536512533825,0.1852399855852127,0.0002
24,0.367081714173158,0.18215402960777283,0.0002
25,0.35696087032556534,0.18787871301174164,0.0002
26,0.34762005756298703,0.1762928068637848,0.0002
27,0.36586252103249234,0.20986515283584595,0.0002
28,0.35820983350276947,0.18651074171066284,0.0002
29,0.3610948547720909,0.1750498265028,0.0002
30,0.3603929653763771,0.1961635798215866,0.0002
31,0.34004027272264165,0.1780153065919876,0.0002
32,0.3550530622402827,0.1846866011619568,0.0002
33,0.3574588671326637,0.1854182332754135,0.0002
34,0.35280414670705795,0.18696874380111694,0.0001
35,0.3425123890240987,0.19194668531417847,0.0001
36,0.3372579937179883,0.18630903959274292,0.0001
37,0.3447308714191119,0.18410354852676392,0.0001
38,0.3511900802453359,0.18681910634040833,0.0001
39,0.34381315608819324,0.19162772595882416,5e-05
