epoch,train_loss,val_loss,lr
1,0.5228062843283018,0.3299104571342468,0.0004
2,0.45753728846708935,0.2649814784526825,0.0004
3,0.43181901176770526,0.2251000553369522,0.0004
4,0.3964739292860031,0.20147323608398438,0.0004
5,0.3983501320083936,0.18775984644889832,0.0004
6,0.36885110040505725,0.18073979020118713,0.0004
7,0.3731780871748924,0.1721077412366867,0.0004
8,0.3675062507390976,0.17054371535778046,0.0004
9,0.36866357177495956,0.17375518381595612,0.0004
10,0.360108161966006,0.1653934121131897,0.0004
11,0.3542532722155253,0.16867458820343018,0.0004
12,0.3552941953142484,0.16787202656269073,0.0004
13,0.35049879054228467,0.17284387350082397,0.0004
14,0.3436277185877164,0.1715122014284134,0.0004
15,0.3513820022344589,0.163662850856781,0.0004
16,0.33410442247986794,0.1708487719297409,0.0004
17,0.34266727169354755,0.1656302511692047,0.0004
18,0.34161651382843655,0.17031539976596832,0.0004
19,0.3451145812869072,0.17335794866085052,0.0004
20,0.3318219731251399,0.17659616470336914,0.0004
21,0.34947393586238223,0.17222753167152405,0.0004
22,0.3280685978631179,0.1834547370672226,0.0002
23,0.3399100104967753,0.17019644379615784,0.0002
24,0.3335787206888199,0.1765153557062149,0.0002
25,0.33517349511384964,0.18126367032527924,0.0002
26,0.3278290381034215,0.17320534586906433,0.0002
27,0.34198365608851117,0.1845795214176178,0.0002
28,0.3287016873558362,0.17350929975509644,0.0002
29,0.3253977820277214,0.18636023998260498,0.0001
30,0.34059582899014157,0.18434344232082367,0.0001
31,0.3195673922697703,0.17224109172821045,0.0001
32,0.3387332583467166,0.17375755310058594,0.0001
33,0.33874127517143887,0.17558147013187408,0.0001
34,0.3343483582139015,0.17295639216899872,0.0001
35,0.33177019904057187,0.1764957159757614,0.0001
36,0.33179831753174466,0.17457424104213715,5e-05
37,0.31868429357806843,0.17422929406166077,5e-05
38,0.3257983947793643,0.1777821183204651,5e-05
39,0.32426783939202625,0.17452579736709595,5e-05
