epoch,train_loss,val_loss,lr
1,0.49744608004887897,0.358450323343277,0.0004
2,0.4751065249244372,0.2909674644470215,0.0004
3,0.4349038824439049,0.2464562952518463,0.0004
4,0.40525300552447635,0.21117547154426575,0.0004
5,0.3908207143346469,0.19568803906440735,0.0004
6,0.36635085195302963,0.18308649957180023,0.0004
7,0.37111755708853406,0.1753380447626114,0.0004
8,0.3545581524570783,0.17699624598026276,0.0004
9,0.3581321140130361,0.17565080523490906,0.0004
10,0.36591798563798267,0.1659758985042572,0.0004
11,0.35013217975695926,0.16581270098686218,0.0004
12,0.3514551445841789,0.1774427592754364,0.0004
13,0.3540593485037486,0.1664920449256897,0.0004
14,0.3620145370562871,0.16384007036685944,0.0004
15,0.35495661199092865,0.17418719828128815,0.0004
16,0.3486960207422574,0.17064973711967468,0.0004
17,0.35036597897609073,0.1690901517868042,0.0004
18,0.3403666441639264,0.16986039280891418,0.0004
19,0.34367133925358456,0.171693354845047,0.0004
20,0.351903036236763,0.16340407729148865,0.0004
21,0.3383203074336052,0.160577654838562,0.0004
22,0.34005024035771686,0.17155730724334717,0.0004
23,0.3404843881726265,0.1677830070257187,0.0004
24,0.3469140976667404,0.16876399517059326,0.0004
25,0.3368166958292325,0.1700846552848816,0.0004
26,0.32721491033832234,0.17573867738246918,0.0004
27,0.34470588713884354,0.16188809275627136,0.0004
28,0.33868253727753955,0.16262583434581757,0.0002
29,0.33739113062620163,0.16824635863304138,0.0002
30,0.34162559856971103,0.16932357847690582,0.0002
31,0.3167559839785099,0.1650511920452118,0.0002
32,0.33404704680045444,0.169725239276886,0.0002
33,0.3384540180365245,0.16048988699913025,0.0002
34,0.3341512754559517,0.16125985980033875,0.0002
35,0.3229617203275363,0.16533946990966797,0.0002
36,0.3162103903790315,0.16530650854110718,0.0002
37,0.3217426675061385,0.15948855876922607,0.0002
38,0.3214181500176589,0.16803652048110962,0.0002
39,0.32415007303158444,0.1630130410194397,0.0002
40,0.33213839679956436,0.1652422845363617,0.0002
41,0.3283761392037074,0.1603146493434906,0.0002
42,0.3207132915655772,0.1701061725616455,0.0002
43,0.31850286945700645,0.16453704237937927,0.0002
44,0.328739990790685,0.16459514200687408,0.0001
45,0.3338966468969981,0.1645975112915039,0.0001
46,0.3308405950665474,0.1640530824661255,0.0001
47,0.3163965592781703,0.16214683651924133,0.0001
48,0.3310051088531812,0.16570979356765747,0.0001
49,0.3295129711429278,0.16382870078086853,0.0001
50,0.31229785829782486,0.16620688140392303,0.0001
51,0.309888140608867,0.16460129618644714,5e-05
52,0.3183189009626706,0.16030432283878326,5e-05
53,0.3211546217401822,0.16252954304218292,5e-05
54,0.32899050414562225,0.1598256230354309,5e-05
55,0.31252772361040115,0.1635810136795044,5e-05
56,0.33210816234350204,0.17010633647441864,5e-05
57,0.3298531075318654,0.1647796630859375,5e-05
58,0.3267255648970604,0.16224831342697144,2.5e-05
59,0.3163801332314809,0.1627727746963501,2.5e-05
60,0.3252239500482877,0.1627693921327591,2.5e-05
61,0.3262928103407224,0.16327068209648132,2.5e-05
