epoch,train_loss,val_loss,lr
1,0.5077190399169922,0.4679490029811859,0.0004
2,0.483409758657217,0.4434996545314789,0.0004
3,0.4618573300540447,0.4195486903190613,0.0004
4,0.4399729557335377,0.3967117369174957,0.0004
5,0.42027290910482407,0.3777437210083008,0.0004
6,0.40614180266857147,0.3645353615283966,0.0004
7,0.39461230486631393,0.3544222414493561,0.0004
8,0.38490909337997437,0.34765154123306274,0.0004
9,0.3803458400070667,0.3442867398262024,0.0004
10,0.3757474161684513,0.3420610725879669,0.0004
11,0.3735872022807598,0.3399251699447632,0.0004
12,0.37119312584400177,0.3377530872821808,0.0004
13,0.36908993124961853,0.3365168273448944,0.0004
14,0.3665614314377308,0.3364400267601013,0.0004
15,0.3645193502306938,0.33502668142318726,0.0004
16,0.36306939646601677,0.3359622359275818,0.0004
17,0.36138730496168137,0.33624914288520813,0.0004
18,0.35959333553910255,0.333714097738266,0.0004
19,0.3593817539513111,0.3339475095272064,0.0004
20,0.35889335349202156,0.33419743180274963,0.0004
21,0.35638972744345665,0.33442461490631104,0.0004
22,0.3554678149521351,0.3343822956085205,0.0004
23,0.35453781858086586,0.3371678590774536,0.0004
24,0.353847436606884,0.34081459045410156,0.0002
25,0.3525981158018112,0.3334735631942749,0.0002
26,0.35092441737651825,0.33555665612220764,0.0002
27,0.35073042288422585,0.3384098410606384,0.0002
28,0.3505311571061611,0.3341636061668396,0.0002
29,0.34928328171372414,0.33799105882644653,0.0002
30,0.3489352986216545,0.33673033118247986,0.0002
31,0.34875769168138504,0.33875328302383423,0.0001
32,0.3483234830200672,0.3375560939311981,0.0001
33,0.34885476529598236,0.339886337518692,0.0001
34,0.3482211232185364,0.33729907870292664,0.0001
35,0.34672630205750465,0.3377191126346588,0.0001
36,0.34670791774988174,0.3388713002204895,0.0001
37,0.34592240303754807,0.340122789144516,5e-05
38,0.34782082587480545,0.33949604630470276,5e-05
39,0.3464684337377548,0.3387308418750763,5e-05
40,0.34584133699536324,0.33918845653533936,5e-05
41,0.3456706888973713,0.3386577367782593,5e-05
42,0.34636685624718666,0.3388332426548004,5e-05
43,0.34608687087893486,0.33814898133277893,2.5e-05
