epoch,train_loss,val_loss,lr
1,0.5197679772973061,0.47701722383499146,0.0003
2,0.504033837467432,0.46331238746643066,0.0003
3,0.49289871007204056,0.44670653343200684,0.0003
4,0.47787050157785416,0.4285010099411011,0.0003
5,0.46271293610334396,0.4107685685157776,0.0003
6,0.4459058903157711,0.3944663107395172,0.0003
7,0.4313867911696434,0.3806920647621155,0.0003
8,0.41842374205589294,0.3712868094444275,0.0003
9,0.41040265932679176,0.36180436611175537,0.0003
10,0.40288663282990456,0.3554591238498688,0.0003
11,0.39702102169394493,0.3508777618408203,0.0003
12,0.3911960683763027,0.34787485003471375,0.0003
13,0.387893408536911,0.34469524025917053,0.0003
14,0.38470734283328056,0.342203289270401,0.0003
15,0.38229917734861374,0.3399769961833954,0.0003
16,0.3799002319574356,0.3390386998653412,0.0003
17,0.37735291942954063,0.3382410705089569,0.0003
18,0.3757692389190197,0.33677178621292114,0.0003
19,0.3751704655587673,0.3357314169406891,0.0003
20,0.3742038197815418,0.33546507358551025,0.0003
21,0.3720385916531086,0.33527737855911255,0.0003
22,0.370299831032753,0.3339674472808838,0.0003
23,0.37022389471530914,0.33361658453941345,0.0003
24,0.36858777701854706,0.33271902799606323,0.0003
25,0.36683032289147377,0.3326002061367035,0.0003
26,0.36669786646962166,0.33250725269317627,0.0003
27,0.36603115126490593,0.3325579762458801,0.0003
28,0.3646942526102066,0.33275851607322693,0.0003
29,0.3638046309351921,0.3318154513835907,0.0003
30,0.3633109927177429,0.33172866702079773,0.0003
31,0.3634202443063259,0.3318278193473816,0.0003
32,0.36214105039834976,0.3310764729976654,0.0003
33,0.3618204779922962,0.33112168312072754,0.0003
34,0.36035485938191414,0.3316994309425354,0.0003
35,0.3611501455307007,0.3312341868877411,0.0003
36,0.3607837110757828,0.3347131311893463,0.0003
37,0.3594769276678562,0.33037132024765015,0.0003
38,0.35911448672413826,0.3316994607448578,0.0003
39,0.3595254048705101,0.3315441906452179,0.0003
40,0.3580998480319977,0.3324277400970459,0.0003
41,0.35786275938153267,0.33154532313346863,0.0003
42,0.3568538650870323,0.33323416113853455,0.00015
43,0.3575129471719265,0.33188435435295105,0.00015
44,0.3565174229443073,0.3325478434562683,0.00015
45,0.35657596960663795,0.33352309465408325,0.00015
46,0.35642430931329727,0.3318658471107483,0.00015
47,0.3546591177582741,0.33261018991470337,7.5e-05
