epoch,train_loss,val_loss,lr
1,0.5124040991067886,0.34871605038642883,0.0004
2,0.46095818281173706,0.2852984368801117,0.0004
3,0.41575924058755237,0.24313360452651978,0.0004
4,0.40779133637746173,0.21685905754566193,0.0004
5,0.38030821333328885,0.19960136711597443,0.0004
6,0.3829410821199417,0.18239158391952515,0.0004
7,0.35881077498197556,0.17565132677555084,0.0004
8,0.35517045482993126,0.17092938721179962,0.0004
9,0.364262655377388,0.16862845420837402,0.0004
10,0.3649955640236537,0.165762796998024,0.0004
11,0.3606162369251251,0.16109474003314972,0.0004
12,0.3483595997095108,0.16767019033432007,0.0004
13,0.35209425042072934,0.16528381407260895,0.0004
14,0.34526629745960236,0.1594696044921875,0.0004
15,0.3531414518753688,0.16226208209991455,0.0004
16,0.34988880157470703,0.1658472865819931,0.0004
17,0.3478351632754008,0.16123609244823456,0.0004
18,0.34398065507411957,0.16128849983215332,0.0004
19,0.3367670178413391,0.16153530776500702,0.0004
20,0.3446389486392339,0.1637599766254425,0.0004
21,0.35068748394648236,0.15897323191165924,0.0004
22,0.34629086156686145,0.15876244008541107,0.0004
23,0.33003660788138706,0.16464944183826447,0.0004
24,0.3360430970788002,0.15593679249286652,0.0004
25,0.34077731271584827,0.16244858503341675,0.0004
26,0.33108178277810413,0.15537232160568237,0.0004
27,0.3231077368060748,0.15795427560806274,0.0004
28,0.33218924949566525,0.1576341986656189,0.0004
29,0.33498919755220413,0.16109542548656464,0.0004
30,0.3354761724670728,0.15772897005081177,0.0004
31,0.31679200381040573,0.1559446156024933,0.0004
32,0.32533639669418335,0.1540692150592804,0.0004
33,0.3239244769016902,0.15795880556106567,0.0004
34,0.3382423147559166,0.15726105868816376,0.0004
35,0.32124990597367287,0.15389332175254822,0.0004
36,0.3312226931254069,0.15846647322177887,0.0004
37,0.3225599577029546,0.15380290150642395,0.0004
38,0.32273045430580777,0.1577736884355545,0.0004
39,0.3098562570909659,0.1547507345676422,0.0004
40,0.3314810171723366,0.15505355596542358,0.0004
41,0.3336155563592911,0.1591772884130478,0.0004
42,0.31260518605510396,0.1672058254480362,0.0004
43,0.311533622443676,0.15755073726177216,0.0004
44,0.3265005225936572,0.15456856787204742,0.0002
45,0.330824834605058,0.16369163990020752,0.0002
46,0.32182134687900543,0.15589797496795654,0.0002
47,0.32710129270950955,0.158266082406044,0.0002
48,0.32070235162973404,0.15778101980686188,0.0002
49,0.3210000867644946,0.1583915501832962,0.0002
50,0.31817951301733655,0.15668439865112305,0.0002
51,0.3246076951424281,0.15743450820446014,0.0001
52,0.3233800182739894,0.1568594127893448,0.0001
53,0.3034987325469653,0.15739384293556213,0.0001
54,0.3202161292235057,0.15683531761169434,0.0001
55,0.31777241329352063,0.15471991896629333,0.0001
56,0.31659472237030667,0.1568763107061386,0.0001
57,0.3193350632985433,0.1557217389345169,0.0001
58,0.3233547682563464,0.15631964802742004,5e-05
59,0.3179859220981598,0.1575983464717865,5e-05
