epoch,train_loss,val_loss,lr
1,0.5074473768472672,0.37997815012931824,0.0003
2,0.49662743757168454,0.32143744826316833,0.0003
3,0.4619020993510882,0.27871283888816833,0.0003
4,0.4357984587550163,0.24603599309921265,0.0003
5,0.41676156719525653,0.22526662051677704,0.0003
6,0.3921315496166547,0.2069854736328125,0.0003
7,0.3946579347054164,0.19399072229862213,0.0003
8,0.37990981588761014,0.19325333833694458,0.0003
9,0.3785352086027463,0.1866825968027115,0.0003
10,0.38197027643521625,0.18096879124641418,0.0003
11,0.3708246573805809,0.17982639372348785,0.0003
12,0.3802951102455457,0.18386618793010712,0.0003
13,0.37023725112279254,0.1750350445508957,0.0003
14,0.3755139584342639,0.18121349811553955,0.0003
15,0.3694234962264697,0.1772657036781311,0.0003
16,0.36642298599084216,0.18026955425739288,0.0003
17,0.36489249517520267,0.17567645013332367,0.0003
18,0.3608283797899882,0.17483077943325043,0.0003
19,0.35934316615263623,0.17983117699623108,0.0003
20,0.36939947803815204,0.17310121655464172,0.0003
21,0.3606182311971982,0.18245095014572144,0.0003
22,0.35472504049539566,0.1796991378068924,0.0003
23,0.3577764307459195,0.1820494681596756,0.0003
24,0.36364920685688656,0.1771695911884308,0.0003
25,0.3531903152664502,0.17986734211444855,0.00015
26,0.34027713537216187,0.18504539132118225,0.00015
27,0.35880207022031146,0.17624984681606293,0.00015
28,0.3538122276465098,0.1789129227399826,0.00015
29,0.3554058149456978,0.1792357712984085,0.00015
30,0.3579784433046977,0.18297387659549713,7.5e-05
