epoch,train_loss,val_loss,lr
1,0.51838269084692,0.4720101058483124,0.0003
2,0.49615418538451195,0.4491940438747406,0.0003
3,0.4751451835036278,0.42187321186065674,0.0003
4,0.4535365328192711,0.4003804922103882,0.0003
5,0.43465282022953033,0.3807535767555237,0.0003
6,0.4182709716260433,0.3655361533164978,0.0003
7,0.4047119840979576,0.35677728056907654,0.0003
8,0.3942902646958828,0.34961435198783875,0.0003
9,0.38873205333948135,0.34503409266471863,0.0003
10,0.3830542415380478,0.3419533967971802,0.0003
11,0.3796001859009266,0.34127140045166016,0.0003
12,0.3761254921555519,0.33938658237457275,0.0003
13,0.37489790469408035,0.3380882143974304,0.0003
14,0.3709988035261631,0.33726993203163147,0.0003
15,0.37035584077239037,0.33639779686927795,0.0003
16,0.36855462566018105,0.3350273668766022,0.0003
17,0.36789369210600853,0.3345898985862732,0.0003
18,0.36563771218061447,0.33370456099510193,0.0003
19,0.36481593921780586,0.33343082666397095,0.0003
20,0.3635765537619591,0.33382344245910645,0.0003
21,0.3623684160411358,0.33177366852760315,0.0003
22,0.3611238822340965,0.33256015181541443,0.0003
23,0.35990042611956596,0.33233141899108887,0.0003
24,0.3590010963380337,0.3339146673679352,0.0003
25,0.359076913446188,0.33369627594947815,0.0003
26,0.3578945994377136,0.33196908235549927,0.00015
27,0.3569287955760956,0.3326356112957001,0.00015
28,0.35709643363952637,0.3329974412918091,0.00015
29,0.3560781590640545,0.3322834372520447,0.00015
30,0.35671449080109596,0.33272144198417664,0.00015
31,0.35536589100956917,0.33179643750190735,7.5e-05
