epoch,train_loss,val_loss,lr
1,0.5157517641782761,0.47419604659080505,0.0003
2,0.49875444918870926,0.45744559168815613,0.0003
3,0.48279090970754623,0.43933621048927307,0.0003
4,0.4653763696551323,0.42099207639694214,0.0003
5,0.4483211897313595,0.4036458730697632,0.0003
6,0.4311000443994999,0.3877992630004883,0.0003
7,0.41705726087093353,0.37500888109207153,0.0003
8,0.4053383097052574,0.3658367097377777,0.0003
9,0.3977682627737522,0.3569847643375397,0.0003
10,0.39091332256793976,0.3513507544994354,0.0003
11,0.38610246405005455,0.34748148918151855,0.0003
12,0.38153448700904846,0.3441193699836731,0.0003
13,0.378324668854475,0.3414900004863739,0.0003
14,0.37546318769454956,0.33900660276412964,0.0003
15,0.37403111159801483,0.3369755744934082,0.0003
16,0.37184324115514755,0.33622390031814575,0.0003
17,0.36910250037908554,0.33569586277008057,0.0003
18,0.36831972375512123,0.3346899151802063,0.0003
19,0.368034515529871,0.33443790674209595,0.0003
20,0.3673037625849247,0.33334091305732727,0.0003
21,0.3647284358739853,0.3328242301940918,0.0003
22,0.3632964454591274,0.3323301076889038,0.0003
23,0.3630272261798382,0.3321340084075928,0.0003
24,0.3619157150387764,0.3308490514755249,0.0003
25,0.3603821322321892,0.3316985070705414,0.0003
26,0.35956618562340736,0.3315756320953369,0.0003
27,0.3594476282596588,0.33103427290916443,0.0003
28,0.35840921476483345,0.33112290501594543,0.0003
29,0.3572751209139824,0.3321569561958313,0.00015
30,0.35699551552534103,0.33091118931770325,0.00015
31,0.3572235479950905,0.33089739084243774,0.00015
32,0.3560469523072243,0.33077579736709595,0.00015
33,0.3565271869301796,0.33082056045532227,0.00015
34,0.35614004358649254,0.3307992219924927,0.00015
