epoch,train_loss,val_loss,lr
1,0.5174476206302643,0.4754774272441864,0.0003
2,0.5013242438435555,0.46003615856170654,0.0003
3,0.48783573135733604,0.4424853026866913,0.0003
4,0.47125839069485664,0.42419353127479553,0.0003
5,0.4548037350177765,0.40696626901626587,0.0003
6,0.43803802132606506,0.39055535197257996,0.0003
7,0.42370444536209106,0.3774535357952118,0.0003
8,0.41182056441903114,0.36817118525505066,0.0003
9,0.40383825078606606,0.35935428738594055,0.0003
10,0.3963569104671478,0.3534822165966034,0.0003
11,0.3912212438881397,0.3491067588329315,0.0003
12,0.3865649662911892,0.34616008400917053,0.0003
13,0.38307124748826027,0.3432480990886688,0.0003
14,0.3799147754907608,0.3408925235271454,0.0003
15,0.37792859226465225,0.33863723278045654,0.0003
16,0.37564898282289505,0.3376253843307495,0.0003
17,0.37317296490073204,0.33720114827156067,0.0003
18,0.3719908408820629,0.33585116267204285,0.0003
19,0.37131401151418686,0.33482158184051514,0.0003
20,0.3708176463842392,0.3344772160053253,0.0003
21,0.3682100661098957,0.33434417843818665,0.0003
22,0.3667663633823395,0.33326834440231323,0.0003
23,0.36676643043756485,0.33265915513038635,0.0003
24,0.3654074855148792,0.33173105120658875,0.0003
25,0.36378253251314163,0.3320816159248352,0.0003
26,0.3631756603717804,0.33184054493904114,0.0003
27,0.36277882009744644,0.331834614276886,0.0003
28,0.36140094324946404,0.33190518617630005,0.0003
29,0.36040429398417473,0.3315061926841736,0.0003
30,0.36001676321029663,0.33089300990104675,0.0003
31,0.3603633753955364,0.33136507868766785,0.0003
32,0.358825471252203,0.33090680837631226,0.0003
33,0.35884030535817146,0.3310413360595703,0.0003
34,0.35777341574430466,0.33156153559684753,0.0003
35,0.357917919754982,0.33079734444618225,0.0003
36,0.3577090948820114,0.3346555531024933,0.0003
37,0.35626425221562386,0.3298680782318115,0.0003
38,0.35631924122571945,0.3318916857242584,0.0003
39,0.35637298971414566,0.3319734036922455,0.0003
40,0.3552441745996475,0.3321685492992401,0.0003
41,0.3548458479344845,0.33153030276298523,0.0003
42,0.3542258180677891,0.33355793356895447,0.00015
43,0.35499419644474983,0.33183568716049194,0.00015
44,0.3536130301654339,0.3330182135105133,0.00015
45,0.35396550968289375,0.3327459394931793,0.00015
46,0.35343899205327034,0.33203062415122986,0.00015
47,0.35173893719911575,0.33225545287132263,7.5e-05
