epoch,train_loss,val_loss,lr
1,0.5210842688878378,0.3333369195461273,0.0003
2,0.4455634852250417,0.2510070502758026,0.0003
3,0.4142900307973226,0.2212199866771698,0.0003
4,0.39360390106836957,0.20219244062900543,0.0003
5,0.38054458051919937,0.19017386436462402,0.0003
6,0.3904339149594307,0.18648111820220947,0.0003
7,0.37147750457127887,0.18309734761714935,0.0003
8,0.3742513656616211,0.18277837336063385,0.0003
9,0.36907825867335003,0.17636770009994507,0.0003
10,0.37215082595745724,0.19942452013492584,0.0003
11,0.3475998106102149,0.17763666808605194,0.0003
12,0.36217082540194195,0.1765880286693573,0.0003
13,0.36290665219227475,0.195382758975029,0.0003
14,0.34399348497390747,0.17782053351402283,0.00015
15,0.35633304715156555,0.17422139644622803,0.00015
16,0.3539258415500323,0.18583855032920837,0.00015
17,0.3610118702054024,0.17681489884853363,0.00015
18,0.3558720697959264,0.17597690224647522,0.00015
19,0.3463241681456566,0.18204709887504578,0.00015
20,0.35371817648410797,0.17663252353668213,7.5e-05
21,0.33937210341294605,0.18007321655750275,7.5e-05
22,0.33794847627480823,0.1757822483778,7.5e-05
23,0.34309063106775284,0.1813354790210724,7.5e-05
24,0.341540423532327,0.17700424790382385,7.5e-05
25,0.35186484704415005,0.17727236449718475,3.75e-05
